Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.03,RACE,120576,0.00,16.40,0,51.31,0.00,0.00,0,0,0
2.03,RACE,120576,0.00,16.40,0,51.29,0.00,0.00,0,0,0
3.04,RACE,120576,0.00,16.41,0,51.33,0.00,0.00,0,0,0
4.07,RACE,120576,0.00,16.42,0,51.33,0.00,0.00,0,0,0
5.07,RACE,120576,0.00,16.43,0,51.38,0.00,0.00,0,0,0
6.08,RACE,120576,0.00,16.44,0,51.27,0.00,0.00,0,0,0
7.09,RACE,120576,0.00,16.44,0,51.33,0.00,0.00,0,0,0
8.09,RACE,120576,0.00,16.45,0,51.31,0.00,0.00,0,0,0
9.12,RACE,120576,0.00,16.46,0,51.35,0.00,0.00,0,0,0
10.13,RACE,120576,0.00,16.47,0,51.31,0.00,0.00,0,0,0
11.14,RACE,120576,0.00,16.48,0,51.33,0.00,0.00,0,0,0
12.15,RACE,120576,0.00,16.48,0,51.31,0.00,0.00,0,0,0
13.15,RACE,120576,0.00,16.49,0,51.35,0.00,0.00,0,0,0
14.15,RACE,120576,0.00,16.50,0,51.33,0.00,0.00,0,0,0
15.18,RACE,120576,0.00,16.51,0,51.38,0.00,0.00,0,0,0
16.18,RACE,120576,0.00,16.52,0,51.29,0.00,0.00,0,0,0
17.18,RACE,120576,0.00,16.52,0,51.33,0.00,0.00,0,0,0
18.18,RACE,120576,0.00,16.53,0,51.31,0.00,0.00,0,0,0
19.18,RACE,120576,0.00,16.54,0,51.38,0.00,0.00,0,0,0
20.21,RACE,120576,0.00,16.55,0,51.36,0.00,0.00,0,0,0
21.21,RACE,120576,0.00,16.56,0,51.33,0.00,0.00,0,0,0
22.23,RACE,120576,0.00,16.56,0,51.35,0.00,0.00,0,0,0
23.25,RACE,120576,0.00,16.57,0,51.31,0.00,0.00,0,0,0
24.28,RACE,120576,0.00,16.58,0,51.36,0.00,0.00,0,0,0
25.28,RACE,120576,0.00,16.59,0,51.36,0.00,0.00,0,0,0
26.31,RACE,120576,0.00,16.60,0,51.33,0.00,0.00,0,0,0
27.34,RACE,120576,0.00,16.60,0,51.35,0.00,0.00,0,0,0
28.34,RACE,120601,1.10,16.61,0,49.46,3.24,160.25,17,12,23
29.34,RACE,120658,1.70,16.62,0,48.07,6.91,332.16,35,19,35
30.37,RACE,120779,3.00,16.63,0,49.13,8.31,408.27,44,23,62
31.40,RACE,121027,3.60,16.63,0,51.15,0.21,10.74,17,14,75
32.42,RACE,121591,4.70,16.64,0,50.22,2.50,125.55,14,20,98
33.44,RACE,122015,5.40,16.64,0,51.10,0.00,0.00,0,0,113
34.47,RACE,122882,366.90,16.64,0,49.50,5.66,280.17,34,31,7696
35.49,RACE,123400,206.60,16.64,0,50.10,2.15,107.72,12,27,4333
36.49,RACE,123778,7.10,16.65,0,49.71,4.79,238.11,17,31,148
37.52,RACE,124061,6.30,16.65,0,51.19,0.08,4.10,12,8,132
38.52,RACE,124605,366.90,16.65,0,49.80,4.53,225.59,26,30,7696
39.54,RACE,125015,19.10,16.66,0,49.22,5.74,282.52,26,30,400
40.56,RACE,125307,6.90,16.66,0,50.13,3.25,162.92,15,29,144
41.56,RACE,125624,7.50,16.67,0,48.78,6.85,334.14,37,36,157
